Entity,Code,Day,Daily ICU occupancy,145332-annotations
Sweden,SWE,11/29/2020,225,
Sweden,SWE,11/30/2020,237,
Sweden,SWE,12/1/2020,238,
Sweden,SWE,12/2/2020,241,
Sweden,SWE,12/3/2020,254,
Sweden,SWE,12/4/2020,248,
Sweden,SWE,12/5/2020,246,
Sweden,SWE,12/6/2020,248,
Sweden,SWE,12/7/2020,243,
Sweden,SWE,12/8/2020,258,
Sweden,SWE,12/9/2020,258,
Sweden,SWE,12/10/2020,248,
Sweden,SWE,12/11/2020,249,
Sweden,SWE,12/12/2020,252,
Sweden,SWE,12/13/2020,254,
Sweden,SWE,12/14/2020,250,
Sweden,SWE,12/15/2020,261,
Sweden,SWE,12/16/2020,262,
Sweden,SWE,12/17/2020,270,
Sweden,SWE,12/18/2020,280,
Sweden,SWE,12/19/2020,280,
Sweden,SWE,12/20/2020,283,
Sweden,SWE,12/21/2020,294,
Sweden,SWE,12/22/2020,300,
Sweden,SWE,12/23/2020,303,
Sweden,SWE,12/24/2020,303,
Sweden,SWE,12/25/2020,306,
Sweden,SWE,12/26/2020,305,
Sweden,SWE,12/27/2020,311,
Sweden,SWE,12/28/2020,333,
Sweden,SWE,12/29/2020,344,
Sweden,SWE,12/30/2020,339,
Sweden,SWE,12/31/2020,336,
Sweden,SWE,1/1/2021,335,
Sweden,SWE,1/2/2021,334,
Sweden,SWE,1/3/2021,348,
Sweden,SWE,1/4/2021,361,
Sweden,SWE,1/5/2021,368,
Sweden,SWE,1/6/2021,372,
Sweden,SWE,1/7/2021,377,
Sweden,SWE,1/8/2021,374,
Sweden,SWE,1/9/2021,373,
Sweden,SWE,1/10/2021,372,
Sweden,SWE,1/11/2021,383,
Sweden,SWE,1/12/2021,369,
Sweden,SWE,1/13/2021,365,
Sweden,SWE,1/14/2021,354,
Sweden,SWE,1/15/2021,355,
Sweden,SWE,1/16/2021,354,
Sweden,SWE,1/17/2021,352,
Sweden,SWE,1/18/2021,347,
Sweden,SWE,1/19/2021,339,
Sweden,SWE,1/20/2021,328,
Sweden,SWE,1/21/2021,316,
Sweden,SWE,1/22/2021,305,
Sweden,SWE,1/23/2021,303,
Sweden,SWE,1/24/2021,294,
Sweden,SWE,1/25/2021,282,
Sweden,SWE,1/26/2021,280,
Sweden,SWE,1/27/2021,275,
Sweden,SWE,1/28/2021,272,
Sweden,SWE,1/29/2021,261,
Sweden,SWE,1/30/2021,261,
Sweden,SWE,1/31/2021,261,
Sweden,SWE,2/1/2021,248,
Sweden,SWE,2/2/2021,248,
Sweden,SWE,2/3/2021,247,
Sweden,SWE,2/4/2021,246,
Sweden,SWE,2/5/2021,242,
Sweden,SWE,2/6/2021,243,
Sweden,SWE,2/7/2021,242,
Sweden,SWE,2/8/2021,235,
Sweden,SWE,2/9/2021,231,
Sweden,SWE,2/10/2021,231,
Sweden,SWE,2/11/2021,233,
Sweden,SWE,2/12/2021,221,
Sweden,SWE,2/13/2021,222,
Sweden,SWE,2/14/2021,222,
Sweden,SWE,2/15/2021,224,
Sweden,SWE,2/16/2021,230,
Sweden,SWE,2/17/2021,228,
Sweden,SWE,2/18/2021,211,
Sweden,SWE,2/19/2021,207,
Sweden,SWE,2/20/2021,205,
Sweden,SWE,2/21/2021,206,
Sweden,SWE,2/22/2021,214,
Sweden,SWE,2/23/2021,219,
Sweden,SWE,2/24/2021,225,
Sweden,SWE,2/25/2021,232,
Sweden,SWE,2/26/2021,223,
Sweden,SWE,2/27/2021,223,
Sweden,SWE,2/28/2021,222,
Sweden,SWE,3/1/2021,236,
Sweden,SWE,3/2/2021,231,
Sweden,SWE,3/3/2021,238,
Sweden,SWE,3/4/2021,235,
Sweden,SWE,3/5/2021,232,
Sweden,SWE,3/6/2021,232,
Sweden,SWE,3/7/2021,236,
Sweden,SWE,3/8/2021,239,
Sweden,SWE,3/9/2021,229,
Sweden,SWE,3/10/2021,228,
Sweden,SWE,3/11/2021,225,
Sweden,SWE,3/12/2021,242,
Sweden,SWE,3/13/2021,243,
Sweden,SWE,3/14/2021,244,
Sweden,SWE,3/15/2021,259,
Sweden,SWE,3/16/2021,259,
Sweden,SWE,3/17/2021,265,
Sweden,SWE,3/18/2021,267,
Sweden,SWE,3/19/2021,267,
Sweden,SWE,3/20/2021,270,
Sweden,SWE,3/21/2021,273,
Sweden,SWE,3/22/2021,289,
Sweden,SWE,3/23/2021,276,
Sweden,SWE,3/24/2021,279,
Sweden,SWE,3/25/2021,304,
Sweden,SWE,3/26/2021,295,
Sweden,SWE,3/27/2021,295,
Sweden,SWE,3/28/2021,297,
Sweden,SWE,3/29/2021,301,
Sweden,SWE,3/30/2021,302,
Sweden,SWE,3/31/2021,322,
Sweden,SWE,4/1/2021,332,
Sweden,SWE,4/2/2021,331,
Sweden,SWE,4/3/2021,331,
Sweden,SWE,4/4/2021,329,
Sweden,SWE,4/5/2021,346,
Sweden,SWE,4/6/2021,352,
Sweden,SWE,4/7/2021,358,
Sweden,SWE,4/8/2021,359,
Sweden,SWE,4/9/2021,368,
Sweden,SWE,4/10/2021,368,
Sweden,SWE,4/11/2021,376,
Sweden,SWE,4/12/2021,394,
Sweden,SWE,4/13/2021,387,
Sweden,SWE,4/14/2021,390,
Sweden,SWE,4/15/2021,386,
Sweden,SWE,4/16/2021,397,
Sweden,SWE,4/17/2021,397,
Sweden,SWE,4/18/2021,397,
Sweden,SWE,4/19/2021,420,
Sweden,SWE,4/20/2021,415,
Sweden,SWE,4/21/2021,409,
Sweden,SWE,4/22/2021,415,
Sweden,SWE,4/23/2021,398,
Sweden,SWE,4/24/2021,396,
Sweden,SWE,4/25/2021,395,
Sweden,SWE,4/26/2021,407,
Sweden,SWE,4/27/2021,391,
Sweden,SWE,4/28/2021,399,
Sweden,SWE,4/29/2021,392,
Sweden,SWE,4/30/2021,384,
Sweden,SWE,5/1/2021,386,
Sweden,SWE,5/2/2021,380,
Sweden,SWE,5/3/2021,391,
Sweden,SWE,5/4/2021,395,
Sweden,SWE,5/5/2021,388,
Sweden,SWE,5/6/2021,384,
Sweden,SWE,5/7/2021,393,
Sweden,SWE,5/8/2021,392,
Sweden,SWE,5/9/2021,391,
Sweden,SWE,5/10/2021,377,
Sweden,SWE,5/11/2021,368,
Sweden,SWE,5/12/2021,362,
Sweden,SWE,5/13/2021,359,
Sweden,SWE,5/14/2021,338,
Sweden,SWE,5/15/2021,337,
Sweden,SWE,5/16/2021,318,
Sweden,SWE,5/17/2021,293,
Sweden,SWE,5/18/2021,281,
Sweden,SWE,5/19/2021,279,
Sweden,SWE,5/20/2021,262,
Sweden,SWE,5/21/2021,247,
Sweden,SWE,5/22/2021,246,
Sweden,SWE,5/23/2021,249,
Sweden,SWE,5/24/2021,221,
Sweden,SWE,5/25/2021,226,
Sweden,SWE,5/26/2021,217,
Sweden,SWE,5/27/2021,216,
Sweden,SWE,5/28/2021,206,
Sweden,SWE,5/29/2021,208,
Sweden,SWE,5/30/2021,206,
Sweden,SWE,5/31/2021,195,
Sweden,SWE,6/1/2021,189,
Sweden,SWE,6/2/2021,176,
Sweden,SWE,6/3/2021,170,
Sweden,SWE,6/4/2021,160,
Sweden,SWE,6/5/2021,161,
Sweden,SWE,6/6/2021,150,
Sweden,SWE,6/7/2021,147,
Sweden,SWE,6/8/2021,139,
Sweden,SWE,6/9/2021,126,
Sweden,SWE,6/10/2021,125,
Sweden,SWE,6/11/2021,120,
Sweden,SWE,6/12/2021,119,
Sweden,SWE,6/13/2021,118,
Sweden,SWE,6/14/2021,111,
Sweden,SWE,6/15/2021,100,
Sweden,SWE,6/16/2021,97,
Sweden,SWE,6/17/2021,90,
Sweden,SWE,6/18/2021,84,
Sweden,SWE,6/19/2021,85,
Sweden,SWE,6/20/2021,82,
Sweden,SWE,6/21/2021,76,
Sweden,SWE,6/22/2021,65,
Sweden,SWE,6/23/2021,64,
Sweden,SWE,6/24/2021,67,
Sweden,SWE,6/25/2021,67,
Sweden,SWE,6/26/2021,67,
Sweden,SWE,6/27/2021,67,
Sweden,SWE,6/28/2021,61,
Sweden,SWE,6/29/2021,48,
Sweden,SWE,6/30/2021,43,
Sweden,SWE,7/1/2021,40,
Sweden,SWE,7/2/2021,40,
Sweden,SWE,7/3/2021,40,
Sweden,SWE,7/4/2021,38,
Sweden,SWE,7/5/2021,33,
Sweden,SWE,7/6/2021,30,
Sweden,SWE,7/7/2021,30,
Sweden,SWE,7/8/2021,28,
Sweden,SWE,7/9/2021,26,
Sweden,SWE,7/10/2021,26,
Sweden,SWE,7/11/2021,25,
Sweden,SWE,7/12/2021,21,
Sweden,SWE,7/13/2021,20,
Sweden,SWE,7/14/2021,21,
Sweden,SWE,7/15/2021,19,
Sweden,SWE,7/16/2021,19,
Sweden,SWE,7/17/2021,19,
Sweden,SWE,7/18/2021,19,
Sweden,SWE,7/19/2021,23,
Sweden,SWE,7/20/2021,23,
Sweden,SWE,7/21/2021,24,
Sweden,SWE,7/22/2021,23,
Sweden,SWE,7/23/2021,22,
Sweden,SWE,7/24/2021,22,
Sweden,SWE,7/25/2021,22,
Sweden,SWE,7/26/2021,21,
Sweden,SWE,7/27/2021,21,
Sweden,SWE,7/28/2021,19,
Sweden,SWE,7/29/2021,16,
Sweden,SWE,7/30/2021,16,
Sweden,SWE,7/31/2021,16,
Sweden,SWE,8/1/2021,16,
Sweden,SWE,8/2/2021,20,
Sweden,SWE,8/3/2021,23,
Sweden,SWE,8/4/2021,25,
Sweden,SWE,8/5/2021,28,
Sweden,SWE,8/6/2021,29,
Sweden,SWE,8/7/2021,29,
Sweden,SWE,8/8/2021,29,
Sweden,SWE,8/9/2021,27,
Sweden,SWE,8/10/2021,26,
Sweden,SWE,8/11/2021,29,
Sweden,SWE,8/12/2021,26,
Sweden,SWE,8/13/2021,27,
Sweden,SWE,8/14/2021,26,
Sweden,SWE,8/15/2021,25,
Sweden,SWE,8/16/2021,28,
Sweden,SWE,8/17/2021,32,
Sweden,SWE,8/18/2021,33,
Sweden,SWE,8/19/2021,33,
Sweden,SWE,8/20/2021,35,
Sweden,SWE,8/21/2021,35,
Sweden,SWE,8/22/2021,35,
Sweden,SWE,8/23/2021,36,
Sweden,SWE,8/24/2021,38,
Sweden,SWE,8/25/2021,40,
Sweden,SWE,8/26/2021,40,
Sweden,SWE,8/27/2021,42,
Sweden,SWE,8/28/2021,43,
Sweden,SWE,8/29/2021,41,
Sweden,SWE,8/30/2021,46,
Sweden,SWE,8/31/2021,44,
Sweden,SWE,9/1/2021,43,
Sweden,SWE,9/2/2021,43,
Sweden,SWE,9/3/2021,49,
Sweden,SWE,9/4/2021,49,
Sweden,SWE,9/5/2021,50,
Sweden,SWE,9/6/2021,52,
Sweden,SWE,9/7/2021,57,
Sweden,SWE,9/8/2021,57,
Sweden,SWE,9/9/2021,57,
Sweden,SWE,9/10/2021,55,
Sweden,SWE,9/11/2021,55,
Sweden,SWE,9/12/2021,55,
Sweden,SWE,9/13/2021,48,
Sweden,SWE,9/14/2021,49,
Sweden,SWE,9/15/2021,48,
Sweden,SWE,9/16/2021,47,
Sweden,SWE,9/17/2021,44,
Sweden,SWE,9/18/2021,44,
Sweden,SWE,9/19/2021,44,
Sweden,SWE,9/20/2021,44,
Sweden,SWE,9/21/2021,47,
Sweden,SWE,9/22/2021,47,
Sweden,SWE,9/23/2021,43,
Sweden,SWE,9/24/2021,43,
Sweden,SWE,9/25/2021,43,
Sweden,SWE,9/26/2021,42,
Sweden,SWE,9/27/2021,43,
Sweden,SWE,9/28/2021,39,
Sweden,SWE,9/29/2021,40,
Sweden,SWE,9/30/2021,43,
Sweden,SWE,10/1/2021,41,
Sweden,SWE,10/2/2021,41,
Sweden,SWE,10/3/2021,42,
Sweden,SWE,10/4/2021,37,
Sweden,SWE,10/5/2021,38,
Sweden,SWE,10/6/2021,36,
Sweden,SWE,10/7/2021,35,
Sweden,SWE,10/8/2021,31,
Sweden,SWE,10/9/2021,31,
Sweden,SWE,10/10/2021,31,
Sweden,SWE,10/11/2021,29,
Sweden,SWE,10/12/2021,27,
Sweden,SWE,10/13/2021,25,
Sweden,SWE,10/14/2021,24,
Sweden,SWE,10/15/2021,26,
Sweden,SWE,10/16/2021,26,
Sweden,SWE,10/17/2021,25,
Sweden,SWE,10/18/2021,29,
Sweden,SWE,10/19/2021,29,
Sweden,SWE,10/20/2021,31,
Sweden,SWE,10/21/2021,27,
Sweden,SWE,10/22/2021,27,
Sweden,SWE,10/23/2021,27,
Sweden,SWE,10/24/2021,27,
Sweden,SWE,10/25/2021,30,
Sweden,SWE,10/26/2021,27,
Sweden,SWE,10/27/2021,27,
Sweden,SWE,10/28/2021,26,
Sweden,SWE,10/29/2021,26,
Sweden,SWE,10/30/2021,26,
Sweden,SWE,10/31/2021,27,
Sweden,SWE,11/1/2021,26,
Sweden,SWE,11/2/2021,25,
Sweden,SWE,11/3/2021,31,
Sweden,SWE,11/4/2021,32,
Sweden,SWE,11/5/2021,32,
Sweden,SWE,11/6/2021,32,
Sweden,SWE,11/7/2021,36,
Sweden,SWE,11/8/2021,37,
Sweden,SWE,11/9/2021,37,
Sweden,SWE,11/10/2021,37,
Sweden,SWE,11/11/2021,38,
Sweden,SWE,11/12/2021,37,
Sweden,SWE,11/13/2021,37,
Sweden,SWE,11/14/2021,38,
Sweden,SWE,11/15/2021,36,
Sweden,SWE,11/16/2021,36,
Sweden,SWE,11/17/2021,31,
Sweden,SWE,11/18/2021,31,
Sweden,SWE,11/19/2021,31,
Sweden,SWE,11/20/2021,31,
Sweden,SWE,11/21/2021,31,
Sweden,SWE,11/22/2021,30,
Sweden,SWE,11/23/2021,28,
Sweden,SWE,11/24/2021,24,
Sweden,SWE,11/25/2021,24,
Sweden,SWE,11/26/2021,29,
Sweden,SWE,11/27/2021,29,
Sweden,SWE,11/28/2021,29,
Sweden,SWE,11/29/2021,29,
Sweden,SWE,11/30/2021,33,
Sweden,SWE,12/1/2021,42,
Sweden,SWE,12/2/2021,43,
Sweden,SWE,12/3/2021,46,
Sweden,SWE,12/4/2021,46,
Sweden,SWE,12/5/2021,46,
Sweden,SWE,12/6/2021,46,
Sweden,SWE,12/7/2021,49,
Sweden,SWE,12/8/2021,53,
Sweden,SWE,12/9/2021,54,
Sweden,SWE,12/10/2021,51,
Sweden,SWE,12/11/2021,51,
Sweden,SWE,12/12/2021,53,
Sweden,SWE,12/13/2021,63,
Sweden,SWE,12/14/2021,69,
Sweden,SWE,12/15/2021,75,
Sweden,SWE,12/16/2021,70,
Sweden,SWE,12/17/2021,68,
Sweden,SWE,12/18/2021,72,
Sweden,SWE,12/19/2021,72,
Sweden,SWE,12/20/2021,74,
Sweden,SWE,12/21/2021,84,
Sweden,SWE,12/22/2021,85,
Sweden,SWE,12/23/2021,92,
Sweden,SWE,12/24/2021,87,
Sweden,SWE,12/25/2021,87,
Sweden,SWE,12/26/2021,88,
Sweden,SWE,12/27/2021,92,
Sweden,SWE,12/28/2021,97,
Sweden,SWE,12/29/2021,97,
Sweden,SWE,12/30/2021,101,
Sweden,SWE,12/31/2021,101,
Sweden,SWE,1/1/2022,101,
Sweden,SWE,1/2/2022,104,
Sweden,SWE,1/3/2022,107,
Sweden,SWE,1/4/2022,108,
Sweden,SWE,1/5/2022,109,
Sweden,SWE,1/6/2022,108,
Sweden,SWE,1/7/2022,107,
Sweden,SWE,1/8/2022,107,
Sweden,SWE,1/9/2022,101,
Sweden,SWE,1/10/2022,103,
Sweden,SWE,1/11/2022,103,
Sweden,SWE,1/12/2022,100,
Sweden,SWE,1/13/2022,94,
Sweden,SWE,1/14/2022,106,
Sweden,SWE,1/15/2022,106,
Sweden,SWE,1/16/2022,106,
Sweden,SWE,1/17/2022,106,
Sweden,SWE,1/18/2022,109,
Sweden,SWE,1/19/2022,120,
Sweden,SWE,1/20/2022,121,
Sweden,SWE,1/21/2022,121,
Sweden,SWE,1/22/2022,121,
Sweden,SWE,1/23/2022,121,
Sweden,SWE,1/24/2022,111,
Sweden,SWE,1/25/2022,106,
Sweden,SWE,1/26/2022,109,
Sweden,SWE,1/27/2022,102,
Sweden,SWE,1/28/2022,100,
Sweden,SWE,1/29/2022,114,
Sweden,SWE,1/30/2022,118,
Sweden,SWE,1/31/2022,116,
Sweden,SWE,2/1/2022,111,
Sweden,SWE,2/2/2022,111,
Sweden,SWE,2/3/2022,103,
Sweden,SWE,2/4/2022,110,
Sweden,SWE,2/5/2022,118,
Sweden,SWE,2/6/2022,119,
Sweden,SWE,2/7/2022,120,
Sweden,SWE,2/8/2022,113,
Sweden,SWE,2/9/2022,97,
Sweden,SWE,2/10/2022,102,
Sweden,SWE,2/11/2022,91,
Sweden,SWE,2/12/2022,92,
Sweden,SWE,2/13/2022,90,
Sweden,SWE,2/14/2022,95,
Sweden,SWE,2/15/2022,91,
Sweden,SWE,2/16/2022,88,
Sweden,SWE,2/17/2022,81,
Sweden,SWE,2/18/2022,78,
Sweden,SWE,2/19/2022,75,
Sweden,SWE,2/20/2022,74,
Sweden,SWE,2/21/2022,79,
Sweden,SWE,2/22/2022,75,
Sweden,SWE,2/23/2022,76,
Sweden,SWE,2/24/2022,73,
Sweden,SWE,2/25/2022,75,
Sweden,SWE,2/26/2022,67,
Sweden,SWE,2/27/2022,65,
Sweden,SWE,2/28/2022,63,
Sweden,SWE,3/1/2022,67,
Sweden,SWE,3/2/2022,59,
Sweden,SWE,3/3/2022,50,
Sweden,SWE,3/4/2022,52,
Sweden,SWE,3/5/2022,51,
Sweden,SWE,3/6/2022,49,
Sweden,SWE,3/7/2022,44,
Sweden,SWE,3/8/2022,43,
Sweden,SWE,3/9/2022,43,
Sweden,SWE,3/10/2022,46,
Sweden,SWE,3/11/2022,46,
Switzerland,CHE,3/30/2020,399,
Switzerland,CHE,3/31/2020,429,
Switzerland,CHE,4/1/2020,461,
Switzerland,CHE,4/2/2020,479,
Switzerland,CHE,4/3/2020,482,
Switzerland,CHE,4/4/2020,458,
Switzerland,CHE,4/5/2020,466,
Switzerland,CHE,4/6/2020,471,
Switzerland,CHE,4/7/2020,473,
Switzerland,CHE,4/8/2020,456,
Switzerland,CHE,4/9/2020,454,
Switzerland,CHE,4/10/2020,440,
Switzerland,CHE,4/11/2020,429,
Switzerland,CHE,4/12/2020,425,
Switzerland,CHE,4/13/2020,425,
Switzerland,CHE,4/14/2020,399,
Switzerland,CHE,4/15/2020,381,
Switzerland,CHE,4/16/2020,369,
Switzerland,CHE,4/17/2020,337,
Switzerland,CHE,4/18/2020,319,
Switzerland,CHE,4/19/2020,315,
Switzerland,CHE,4/20/2020,305,
Switzerland,CHE,4/21/2020,273,
Switzerland,CHE,4/22/2020,260,
Switzerland,CHE,4/23/2020,248,
Switzerland,CHE,4/24/2020,250,
Switzerland,CHE,4/25/2020,241,
Switzerland,CHE,4/26/2020,236,
Switzerland,CHE,4/27/2020,225,
Switzerland,CHE,4/28/2020,203,
Switzerland,CHE,4/29/2020,194,
Switzerland,CHE,4/30/2020,189,
Switzerland,CHE,5/1/2020,152,
Switzerland,CHE,5/2/2020,143,
Switzerland,CHE,5/3/2020,137,
Switzerland,CHE,5/4/2020,134,
Switzerland,CHE,5/5/2020,127,
Switzerland,CHE,5/6/2020,122,
Switzerland,CHE,5/7/2020,114,
Switzerland,CHE,5/8/2020,100,
Switzerland,CHE,5/9/2020,96,
Switzerland,CHE,5/10/2020,92,
Switzerland,CHE,5/11/2020,96,
Switzerland,CHE,5/12/2020,86,
Switzerland,CHE,5/13/2020,85,
Switzerland,CHE,5/14/2020,83,
Switzerland,CHE,5/15/2020,80,
Switzerland,CHE,5/16/2020,76,
Switzerland,CHE,5/17/2020,70,
Switzerland,CHE,5/18/2020,68,
Switzerland,CHE,5/19/2020,67,
Switzerland,CHE,5/20/2020,60,
Switzerland,CHE,5/21/2020,58,
Switzerland,CHE,5/22/2020,55,
Switzerland,CHE,5/23/2020,50,
Switzerland,CHE,5/24/2020,49,
Switzerland,CHE,5/25/2020,48,
Switzerland,CHE,5/26/2020,38,
Switzerland,CHE,5/27/2020,44,
Switzerland,CHE,5/28/2020,37,
Switzerland,CHE,5/29/2020,31,
Switzerland,CHE,5/30/2020,32,
Switzerland,CHE,5/31/2020,35,
Switzerland,CHE,6/1/2020,32,
Switzerland,CHE,6/2/2020,32,
Switzerland,CHE,6/3/2020,33,
Switzerland,CHE,6/4/2020,32,
Switzerland,CHE,6/5/2020,28,
Switzerland,CHE,6/6/2020,28,
Switzerland,CHE,6/7/2020,28,
Switzerland,CHE,6/8/2020,31,
Switzerland,CHE,6/9/2020,31,
Switzerland,CHE,6/10/2020,30,
Switzerland,CHE,6/11/2020,19,
Switzerland,CHE,6/12/2020,24,
Switzerland,CHE,6/13/2020,25,
Switzerland,CHE,6/14/2020,25,
Switzerland,CHE,6/15/2020,14,
Switzerland,CHE,6/16/2020,12,
Switzerland,CHE,6/17/2020,15,
Switzerland,CHE,6/18/2020,12,
Switzerland,CHE,6/19/2020,11,
Switzerland,CHE,6/20/2020,11,
Switzerland,CHE,6/21/2020,11,
Switzerland,CHE,6/22/2020,14,
Switzerland,CHE,6/23/2020,14,
Switzerland,CHE,6/24/2020,15,
Switzerland,CHE,6/25/2020,14,
Switzerland,CHE,6/26/2020,18,
Switzerland,CHE,6/27/2020,18,
Switzerland,CHE,6/28/2020,18,
Switzerland,CHE,6/29/2020,18,
Switzerland,CHE,6/30/2020,23,
Switzerland,CHE,7/1/2020,23,
Switzerland,CHE,7/2/2020,27,
Switzerland,CHE,7/3/2020,25,
Switzerland,CHE,7/4/2020,25,
Switzerland,CHE,7/5/2020,25,
Switzerland,CHE,7/6/2020,22,
Switzerland,CHE,7/7/2020,20,
Switzerland,CHE,7/8/2020,17,
Switzerland,CHE,7/9/2020,22,
Switzerland,CHE,7/10/2020,24,
Switzerland,CHE,7/11/2020,24,
Switzerland,CHE,7/12/2020,26,
Switzerland,CHE,7/13/2020,26,
Switzerland,CHE,7/14/2020,26,
Switzerland,CHE,7/15/2020,29,
Switzerland,CHE,7/16/2020,28,
Switzerland,CHE,7/17/2020,26,
Switzerland,CHE,7/18/2020,26,
Switzerland,CHE,7/19/2020,26,
Switzerland,CHE,7/20/2020,32,
Switzerland,CHE,7/21/2020,27,
Switzerland,CHE,7/22/2020,25,
Switzerland,CHE,7/23/2020,22,
Switzerland,CHE,7/24/2020,24,
Switzerland,CHE,7/25/2020,24,
Switzerland,CHE,7/26/2020,24,
Switzerland,CHE,7/27/2020,24,
Switzerland,CHE,7/28/2020,27,
Switzerland,CHE,7/29/2020,25,
Switzerland,CHE,7/30/2020,36,
Switzerland,CHE,7/31/2020,39,
Switzerland,CHE,8/1/2020,39,
Switzerland,CHE,8/2/2020,39,
Switzerland,CHE,8/3/2020,41,
Switzerland,CHE,8/4/2020,44,
Switzerland,CHE,8/5/2020,39,
Switzerland,CHE,8/6/2020,37,
Switzerland,CHE,8/7/2020,34,
Switzerland,CHE,8/8/2020,28,
Switzerland,CHE,8/9/2020,28,
Switzerland,CHE,8/10/2020,33,
Switzerland,CHE,8/11/2020,33,
Switzerland,CHE,8/12/2020,30,
Switzerland,CHE,8/13/2020,33,
Switzerland,CHE,8/14/2020,34,
Switzerland,CHE,8/15/2020,34,
Switzerland,CHE,8/16/2020,33,
Switzerland,CHE,8/17/2020,28,
Switzerland,CHE,8/18/2020,31,
Switzerland,CHE,8/19/2020,33,
Switzerland,CHE,8/20/2020,28,
Switzerland,CHE,8/21/2020,31,
Switzerland,CHE,8/22/2020,31,
Switzerland,CHE,8/23/2020,30,
Switzerland,CHE,8/24/2020,28,
Switzerland,CHE,8/25/2020,28,
Switzerland,CHE,8/26/2020,29,
Switzerland,CHE,8/27/2020,31,
Switzerland,CHE,8/28/2020,30,
Switzerland,CHE,8/29/2020,30,
Switzerland,CHE,8/30/2020,30,
Switzerland,CHE,8/31/2020,33,
Switzerland,CHE,9/1/2020,34,
Switzerland,CHE,9/2/2020,32,
Switzerland,CHE,9/3/2020,35,
Switzerland,CHE,9/4/2020,28,
Switzerland,CHE,9/5/2020,28,
Switzerland,CHE,9/6/2020,28,
Switzerland,CHE,9/7/2020,31,
Switzerland,CHE,9/8/2020,27,
Switzerland,CHE,9/9/2020,28,
Switzerland,CHE,9/10/2020,26,
Switzerland,CHE,9/11/2020,26,
Switzerland,CHE,9/12/2020,26,
Switzerland,CHE,9/13/2020,26,
Switzerland,CHE,9/14/2020,16,
Switzerland,CHE,9/15/2020,17,
Switzerland,CHE,9/16/2020,30,
Switzerland,CHE,9/17/2020,27,
Switzerland,CHE,9/18/2020,28,
Switzerland,CHE,9/19/2020,27,
Switzerland,CHE,9/20/2020,28,
Switzerland,CHE,9/21/2020,33,
Switzerland,CHE,9/22/2020,38,
Switzerland,CHE,9/23/2020,35,
Switzerland,CHE,9/24/2020,32,
Switzerland,CHE,9/25/2020,39,
Switzerland,CHE,9/26/2020,36,
Switzerland,CHE,9/27/2020,35,
Switzerland,CHE,9/28/2020,34,
Switzerland,CHE,9/29/2020,33,
Switzerland,CHE,9/30/2020,31,
Switzerland,CHE,10/1/2020,34,
Switzerland,CHE,10/2/2020,29,
Switzerland,CHE,10/3/2020,29,
Switzerland,CHE,10/4/2020,29,
Switzerland,CHE,10/5/2020,35,
Switzerland,CHE,10/6/2020,36,
Switzerland,CHE,10/7/2020,35,
Switzerland,CHE,10/8/2020,41,
Switzerland,CHE,10/9/2020,42,
Switzerland,CHE,10/10/2020,44,
Switzerland,CHE,10/11/2020,44,
Switzerland,CHE,10/12/2020,43,
Switzerland,CHE,10/13/2020,50,
Switzerland,CHE,10/14/2020,46,
Switzerland,CHE,10/15/2020,56,
Switzerland,CHE,10/16/2020,61,
Switzerland,CHE,10/17/2020,66,
Switzerland,CHE,10/18/2020,74,
Switzerland,CHE,10/19/2020,92,
Switzerland,CHE,10/20/2020,101,
Switzerland,CHE,10/21/2020,118,
Switzerland,CHE,10/22/2020,128,
Switzerland,CHE,10/23/2020,147,
Switzerland,CHE,10/24/2020,151,
Switzerland,CHE,10/25/2020,156,
Switzerland,CHE,10/26/2020,189,
Switzerland,CHE,10/27/2020,220,
Switzerland,CHE,10/28/2020,219,
Switzerland,CHE,10/29/2020,239,
Switzerland,CHE,10/30/2020,255,
Switzerland,CHE,10/31/2020,283,
Switzerland,CHE,11/1/2020,299,
Switzerland,CHE,11/2/2020,331,
Switzerland,CHE,11/3/2020,366,
Switzerland,CHE,11/4/2020,391,
Switzerland,CHE,11/5/2020,420,
Switzerland,CHE,11/6/2020,443,
Switzerland,CHE,11/7/2020,452,
Switzerland,CHE,11/8/2020,458,
Switzerland,CHE,11/9/2020,463,
Switzerland,CHE,11/10/2020,492,
Switzerland,CHE,11/11/2020,493,
Switzerland,CHE,11/12/2020,502,
Switzerland,CHE,11/13/2020,490,
Switzerland,CHE,11/14/2020,505,
Switzerland,CHE,11/15/2020,513,
Switzerland,CHE,11/16/2020,523,
Switzerland,CHE,11/17/2020,534,
Switzerland,CHE,11/18/2020,530,
Switzerland,CHE,11/19/2020,525,
Switzerland,CHE,11/20/2020,534,
Switzerland,CHE,11/21/2020,525,
Switzerland,CHE,11/22/2020,531,
Switzerland,CHE,11/23/2020,525,
Switzerland,CHE,11/24/2020,508,
Switzerland,CHE,11/25/2020,507,
Switzerland,CHE,11/26/2020,496,
Switzerland,CHE,11/27/2020,487,
Switzerland,CHE,11/28/2020,487,
Switzerland,CHE,11/29/2020,493,
Switzerland,CHE,11/30/2020,481,
Switzerland,CHE,12/1/2020,480,
Switzerland,CHE,12/2/2020,489,
Switzerland,CHE,12/3/2020,475,
Switzerland,CHE,12/4/2020,464,
Switzerland,CHE,12/5/2020,473,
Switzerland,CHE,12/6/2020,463,
Switzerland,CHE,12/7/2020,458,
Switzerland,CHE,12/8/2020,461,
